"attachments/0/__typename","attachments/0/animated_image","attachments/0/animated_image/uri","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/blurred_image/uri","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/cix_screen","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/drm_info","attachments/0/fbls_tier","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/label","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/massive_image/height","attachments/0/massive_image/width","attachments/0/min_quality_preference","attachments/0/ocrText","attachments/0/p2p_settings","attachments/0/pack","attachments/0/pack/id","attachments/0/pack/name","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail/id","attachments/0/preferred_thumbnail/image/uri","attachments/0/preferred_thumbnail/image_preview_payload","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sprite_image","attachments/0/sprite_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=916483777218554","21","2025-01-18T16:06:40.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzkxNjQ4Mzc3NzIxODU1NA==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfOTE2NDgzNzc3MjE4NTU0","https://www.facebook.com/share/p/15qK6VWSch/","289","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid0xJWHUcV1zcgK4jrPnA3M9WJnLsBsDTAoBjUo358pNeR1gk196REDwj3Rhb44KFSDl","Tiến Tôn Hoàng","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/502583486_1178481427365762_6924900839111493339_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=oBqtMKJd0egQ7kNvwEOkd-h&_nc_oc=Adn2BKe1tkFXY4EJQ2mrhBtRpH03HrCaF9MRDCaSIMc3_OpkqHUVtrCdZaz17_jZBpZ0a6w50UlWQzMi1iqATLTb&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfhqOLFYPr3TEgbzwI0bAcPUJItmcHwr8o7fGeQs-GR9vA&oe=6910BA95","https://www.facebook.com/Tien.tonhoangdn",,"Thích Gil,yêu ai là công khai đi đâu cũng có nhau ,ga lăng công khai hết nấc.
Chứ giờ yêu ông trùm showbiz đi nữa mà phải yêu trong bóng tối bị fan lẫn anti anh ấy chữi thì tức lắm 😞
Mình k nói Tú đâu sky đừng nhảy vào đây","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=1569816793737534","79","2025-01-18T15:38:22.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzE1Njk4MTY3OTM3Mzc1MzQ=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMTU2OTgxNjc5MzczNzUzNA==","https://www.facebook.com/share/p/15qK6VWSch/","323","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid087VTMjYzEPt5WEFq1N3sLwDGc6WNWJYXjUf4r8L4nvTcCyvdRFJpDUi7YNYRZBz9l","Lan Lê","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/278855093_326434456144728_2952132559814151433_n.jpg?stp=c0.0.722.722a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=OZo7bRWlzokQ7kNvwHU-jfU&_nc_oc=AdlZNoWR-MH32QjDYujlgUCjAZUquj36V2Bwixt9pCkKMAKG_XdD_ns9kTzfm3LM6qrexxVrsUlOD-2rQfM8YjCU&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfjkDg-RLQTu3QG9UAb7ztyLk172KdNt4mkUtcBpySM4MQ&oe=69109C86","https://www.facebook.com/people/Lan-L%C3%AA/pfbid087VTMjYzEPt5WEFq1N3sLwDGc6WNWJYXjUf4r8L4nvTcCyvdRFJpDUi7YNYRZBz9l/",,"Lổn vãi tờm","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=614675978166090","104","2025-01-18T18:04:16.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzYxNDY3NTk3ODE2NjA5MA==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE0Njc1OTc4MTY2MDkw","https://www.facebook.com/share/p/15qK6VWSch/","162","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid02MLak9HYuWTgiMjtWYUBFxR1JgknK79s43j9nMyEomHMNGjmNsYivW3KJF32uBzTBl","Tô Miên","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/548609880_2912205678988193_3262644896322364399_n.jpg?stp=c0.0.1502.1502a_cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=B0D76C97jYEQ7kNvwEaJZkk&_nc_oc=AdnxBieP-HQqOHkPhxALAX6nn2iorrqB5sxpk1LSuYP65Exmm36YffX3kQi7Ga33Iiy54yoH0SvcbVi6yNQFCWLJ&_nc_zt=24&_nc_ht=scontent-ord5-1.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfjpzXsDJj18Gm7m9ihFJ8MXtG1C0oURnzbR9I9ErLeseQ&oe=6910A529","https://www.facebook.com/ngoctron.hehehihi",,"Ôi đọc cmt sợ thật sự luôn đấy. Nhìn lại cái mặt mình xem có bằng đc cái móng chân người ta không, mà chỉ giỏi dở cái giọng miệt thị. Trộm vía nhờ có post này mà t block được kha khá thành phần “giới nam” đã dân trí thấp lại còn vô duyên. Block nhanh, nhỡ chẳng may sau này dây dưa tí ti gì thôi thì cũng khổ vl","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=616729734273078","6","2025-01-18T15:20:45.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzYxNjcyOTczNDI3MzA3OA==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","https://www.facebook.com/share/p/15qK6VWSch/","120","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid028u97LTmihVfBLru6DqCzpeBp2jGiyeYfUuxqvWMHWmaz2Phsi8xdyaNTx3TiNLUhl","Ngọc Trân","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/536516320_1934350550740837_4361779928926547013_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=QyGKYIq0R20Q7kNvwGU00t0&_nc_oc=Adl4c_7j6IQ9M-AkOc-ZbpIqXgeyTE9k-jsLkfwVT_RGQEfug6uLbjeMUj59Kmu3Rm4UHtuNzpY_KYVwOcdtC4B0&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfgO0c_ObhFzEFXt6tmzerI87FxrMEGtaOjjT6YgD5g7Jw&oe=6910B92A",,,"tóc này xinh xỉu , đẹp đôi quáaaa iii , cho em 500 đồng em mua trà đá em uống rồi em khen tiếp ạ 😘","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=599511999341018","26","2025-01-18T15:37:10.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzU5OTUxMTk5OTM0MTAxOA==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNTk5NTExOTk5MzQxMDE4","https://www.facebook.com/share/p/15qK6VWSch/","76","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","100003014789095","Dau Thi Thuy Van","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/486874020_9227180294059038_4873765383624340652_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=Ny2z1dzh5t0Q7kNvwFQlk7n&_nc_oc=AdmaEz7cvjDa2oZIAvMnR8fE0ctIQ6KeM4gipkjacfr_5J-WunjGZ_uAZrP_4i0lfEsBNTgwK6pQlD3uAhApVOeB&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfhfFq40WRrBhhMK_aQM0BYLMMABHLkm1S8gh8XKocF2Rg&oe=6910A1B9","https://www.facebook.com/fantorres.chanchinh",,"Gille hốt hết gái đẹp VN 🥲🥲","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=2334487386926816","24","2025-01-18T16:06:50.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzIzMzQ0ODczODY5MjY4MTY=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMjMzNDQ4NzM4NjkyNjgxNg==","https://www.facebook.com/share/p/15qK6VWSch/","85","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid06rYF5b2dvHY4M6LkNeLatycc7ygzR3sNhvQa8tAatwxckKMeM1wN1uUuVKTkGqftl","Phạm Duy Tânn","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/528175115_2152843551881656_2844295942731203474_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=-d_Ynwe1UbgQ7kNvwFYVOIz&_nc_oc=AdmK2GCG0k9XSGH__UGYmAop-EXNunpi0DO1bUzLcZE9i1e0Ouxq71C4WlhJ2iVToE1-eM9p171gmanWILiactcp&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_Afgo17CKVMsJjuACZOAxrt-2o7ic7Xc4tDAjBicUoro25A&oe=6910B81B",,,"Xoài và gil trăm năm hạnh phúc,sớm sinh quý tử","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=3470517839908470","23","2025-01-18T15:38:24.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzM0NzA1MTc4Mzk5MDg0NzA=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMzQ3MDUxNzgzOTkwODQ3MA==","https://www.facebook.com/share/p/15qK6VWSch/","71","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid0iG1wxMJx3yq3q99EZGZe2bTiTsy4ZT8S553ZK7RuyJSWwJK1Jn5fu3sgKf7ZcESDl","Trần Quang Thắng","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/518344898_724795910509177_7795838488398875343_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=0W_vgdJW92MQ7kNvwEp0bom&_nc_oc=AdnXF9N3kpzBB41hizn2aYlv-SNsLBwZtY2nvFodic_t9L-ZsR9lW5UiCQOe2tsU3hsQjMyKMbv4ztqjayF44ux4&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfiQoAd3f0-j0tifd5h90tWlMwOOiRET6iiUZKaKhXrFSg&oe=6910A602","https://www.facebook.com/tran.quang.thang.7096",,"Liếm xong đi ngủ à 🤣","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=663472722670425","24","2025-01-19T15:49:06.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzY2MzQ3MjcyMjY3MDQyNQ==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjYzNDcyNzIyNjcwNDI1","https://www.facebook.com/share/p/15qK6VWSch/","22","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid0yeUvEZ1CgzsJab6L1Z67mzaRKJNWhSvtpVAgugv3QUfEChMSZWCYEyvEc9wd89tFl","Minh Binh","https://scontent-ord5-3.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwHjGrTH&_nc_oc=AdkPmHkqmzS8_bawyRlGXvq01e2s6ci4HrluNPRedB-RDutBN-KFT4tlyKjhSirS8d_Ht13B5RK-Kd2oxdqmStv8&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&oh=00_AfjGi0lrxpIRqfPdAhBaE8Uw4ooaGLWYwQEG7CRYSaq7UQ&oe=6932657A","https://www.facebook.com/people/Minh-Binh/pfbid0yeUvEZ1CgzsJab6L1Z67mzaRKJNWhSvtpVAgugv3QUfEChMSZWCYEyvEc9wd89tFl/",,"Nhiều khi nữ với nữ họ yêu nhau không chắc họ đã qh như mấy bạn nam nghĩ đâu mà gỡ tí mấy bạn kêu cũ giả này nọ. Phụ nữ nhiều người họ chả có nhu cầu đi bằng thân dưới đâu. Đối với nhiều người họ hạnh phúc là có người tâm sự đi ăn quan tâm họ thôi . Nhu cầu sinh lý của phụ nữ có cũng đc không có cũng chả sao","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=1779930162848818","13","2025-01-19T03:23:29.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzE3Nzk5MzAxNjI4NDg4MTg=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMTc3OTkzMDE2Mjg0ODgxOA==","https://www.facebook.com/share/p/15qK6VWSch/","37","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","100052101759604","Chang Cherry","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/565716127_1381960133550699_2385356251442032798_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=LTLJgVtO858Q7kNvwG81E70&_nc_oc=Adn-MwBudH1MI3neY9Eeg2iobQRv_iMATXzDG-IWfOEW8qk5sYTuTq2G3OewG86BoVZ3tqSt6E7nQA_1Gpkd9YAL&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfhDR93Xp5iaEYWEgs7i-gTr0MW32bqI5SfIYtCyla0Dug&oe=6910CFE9","https://www.facebook.com/chang.cherry.484628",,"2 bạn này xứng đôi qá ! Cực phẩm","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=1318923605962011","7","2025-01-18T15:23:56.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzEzMTg5MjM2MDU5NjIwMTE=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMTMxODkyMzYwNTk2MjAxMQ==","https://www.facebook.com/share/p/15qK6VWSch/","67","1509435412435707","false",,,,,,,,,,,"Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","100054815207287","Ly Nú","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/571351401_1385665023270658_8963342212883354751_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=WXHpmfMZv9UQ7kNvwFuo-AE&_nc_oc=AdkLFbSUWq-5v_vXSqY3-6fA_8741otEUlxzz3g61t5iYNxqCqx8MwZQ15CC8DrGVremOmyOZFSLIZh3vi1wBEFp&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=3vb_Yfi0_jWOro5JVwsI_g&oh=00_AfhhFb_gwz7-ZkrvfK_CBDl4nVu1ApdT7Fxn3iSC9BRvgw&oe=6910A682","https://www.facebook.com/lyanu86652678",,"Nói chung , t không quan tâm lắm vì tao yếu môn sinh học với vật lý","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=616729734273078&reply_comment_id=3827070024271784",,"2025-01-18T15:23:42.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzM4MjcwNzAwMjQyNzE3ODQ=","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfMzgyNzA3MDAyNDI3MTc4NA==","https://www.facebook.com/share/p/15qK6VWSch/","1","1509435412435707","false","User","pfbid028u97LTmihVfBLru6DqCzpeBp2jGiyeYfUuxqvWMHWmaz2Phsi8xdyaNTx3TiNLUhl","Ngọc Trân","Trân","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","User","NEUTER","pfbid028u97LTmihVfBLru6DqCzpeBp2jGiyeYfUuxqvWMHWmaz2Phsi8xdyaNTx3TiNLUhl","Ngọc Trân","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","pfbid02VU9m6QVkCyCrErf1X72SZGit254hG5FT1e9ZLnvSprnF5zpjZNS9D84n3iSq5x4jl","Chen You Fu","https://scontent.fagc3-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=1&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwG3J2og&_nc_oc=AdlAKBYO8jHLoawqGgG753BGETqEqsjaPCxJX4LlrP3SPXp2uhQ3CitXL3JBkLb87oM&_nc_zt=24&_nc_ht=scontent.fagc3-1.fna&oh=00_Afiv2QZ3RblzCLgUjsvK8MIUneBDfncatGdMR0NguD5EzA&oe=6932657A",,"Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","Ngọc Trân tóc bạn cũng bùng bình trông xinh mà","1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/Theanh28/posts/pfbid02DaREDtXtmaUfTn37kch4G4VJuqGpDcdUH7eYVoGXNp2YH1p1x6gVkmR7ZCXkhpMCl?comment_id=616729734273078&reply_comment_id=477052108773210",,"2025-01-18T16:02:04.000Z","924068563241580","https://www.facebook.com/share/p/15qK6VWSch/","ZmVlZGJhY2s6OTI0MDY4NTYzMjQxNTgwXzQ3NzA1MjEwODc3MzIxMA==","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNDc3MDUyMTA4NzczMjEw","https://www.facebook.com/share/p/15qK6VWSch/","0","1509435412435707","false","User","pfbid028u97LTmihVfBLru6DqCzpeBp2jGiyeYfUuxqvWMHWmaz2Phsi8xdyaNTx3TiNLUhl","Ngọc Trân","Trân","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","User","NEUTER","pfbid028u97LTmihVfBLru6DqCzpeBp2jGiyeYfUuxqvWMHWmaz2Phsi8xdyaNTx3TiNLUhl","Ngọc Trân","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","Xoài Non đăng ảnh bên Gil Lê với caption: ""Love this journey with him"" (Yêu lắm hành trình này bên anh) ❤️","100080087626579","Hương Thanh","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/321102293_1130955400923185_4283966552798056020_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=U-S6wp0Yyg4Q7kNvwE3XwX5&_nc_oc=Adk3FYEATEXvNFzZVS25vkXBI-VutlAvGamjX57Azap1LZFrJmcDWtPmPOXkAMqA_ZM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=kcQXCzhutFiegJ3z2B-lmw&oh=00_AfipDu-BnqH_AVzE5ik3N1te01_dm79-IS73V1UoTRv-_g&oe=6910CD98","https://www.facebook.com/huong.thanh.679756","Y29tbWVudDo5MjQwNjg1NjMyNDE1ODBfNjE2NzI5NzM0MjczMDc4","Ngọc Trân không liên quan lắm nhưng B nào béo uống nước gạo lứt organic thử đi, mình sinh xong tận 65kg uống 3 tháng xuống 15kg giảm bụng nhiều k bị mệt về dáng thời con gái lun rồi chứ k dám dùng thuốc, mình uống thấy ok nên bán luôn. Bạn nào cần mình tv miễn phí cho nhaaaaaaa","1"
