"attachments/0/__typename","attachments/0/animated_image","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/label","attachments/0/pack/id","attachments/0/pack/name","attachments/0/sprite_image","attachments/0/sprite_image/uri","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
"Sticker",,,,,,,"1","83","1","1","298592790320920","80","https://scontent-atl3-3.xx.fbcdn.net/v/t39.1997-6/10333122_298592793654253_1393149385_n.png?stp=cp0_dst-png_s110x80&_nc_cat=110&ccb=1-7&_nc_sid=23dd7b&_nc_ohc=wvCDyKLanzEQ7kNvwGXskYy&_nc_oc=AdmEImCi2a2JwUbxgvKHn5F2wYQAc4Y2rUHkkVde7IWQn41bxmGvbpxun-Ua4oiBURU&_nc_zt=26&_nc_ht=scontent-atl3-3.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_AfgVJ6Pu3-P_I_XYsTGeyDwhcbuTSrlDbnn8E0VUS82UxQ&oe=6910E55B","80","Oh No, referee covering his eyes","294986347348231","The Ref",,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1127430605660763",,"2025-02-13T08:56:40.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMTI3NDMwNjA1NjYwNzYz","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzExMjc0MzA2MDU2NjA3NjM=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","4",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0d4AFtBDt3NRCY5tFQqtDroTeA3sTPg2TMxfzFjZNKYmqvdEGrxkY8wktaDpNMmYKl","Lê Thị Hải Yến","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/458187840_122167684142241394_9115408579779240361_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=7P1Z7imYWaUQ7kNvwHb2VjV&_nc_oc=AdmK5MxaU_sLeq2srAGZsrBvZjZMcU2Hw8NUGXLXFo98Zt3b4nkyfq1Z3ZkXlSSwaVE&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_AfinlICCqP7rMUIzsmmtk4LKyYLZ84NxytT8-Z30YeANIQ&oe=6910F804","https://www.facebook.com/le.thi.hai.yen.792959",,"Nó sượng mà nó giả trân gì đâu á","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=28638552515788756","2","2025-02-07T09:21:36.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8yODYzODU1MjUxNTc4ODc1Ng==","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzI4NjM4NTUyNTE1Nzg4NzU2","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","2",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","100009679966550","Lữ Lễ Quang","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/480234150_2450170435315598_3963820917412430805_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_ohc=spGst7v74-gQ7kNvwE881N4&_nc_oc=AdkU9tA6h5a6KvNKUQ-OsENiknTzN5xrlBDn51qBkoQGELhpDeoHKPBuEsPhKaY8F-c&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_Afhihg9hQWufCY09Cenfu3qyZbPYg22SZtZm-lfku6me5A&oe=6910DDCA","https://www.facebook.com/quang.l.lu",,"Coi film vn mà nổi da gà da óc","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=4196352640638534",,"2025-02-03T14:08:42.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml80MTk2MzUyNjQwNjM4NTM0","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzQxOTYzNTI2NDA2Mzg1MzQ=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","3",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","61557850416234","Hoàng Tuấn","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/558255448_122223336224261680_383774959964026616_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=111fe6&_nc_ohc=vfwQ9jB7x9EQ7kNvwFz13qX&_nc_oc=AdkpFgxSP7_ub0WvwZR3brxB-L28VGWGY6g6CQ3nOyKCpih6TT_7X5vRsbgn7zo2EDI&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_AfjtOn6AyMvAuakfXvQHIPjM-b7Cm-Ojdj95MMXcDz9mqg&oe=69110097","https://www.facebook.com/tuan.ne2009",,"Hình phạt cho người thức đêm","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=2018234118638448","1","2025-01-13T03:14:46.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8yMDE4MjM0MTE4NjM4NDQ4","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzIwMTgyMzQxMTg2Mzg0NDg=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02REuC6scgRMnJRPcadrJJLc9ciwkLS1sxedYwZqn82NVGmQnzYkH2tKDQyYHxtxHl","Trí Nhân","https://scontent-atl3-3.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwE3SxMw&_nc_oc=AdkdDHBnYAXdxNNRcGpvw_Q5etELycgWbxmOEe4SsBkeylXmCYk40X84QCkkuSJO0kg&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&oh=00_AfjKROrB6Ae_t6opOGI8SdHpw6-BiGjWo2TxJ0YUSU8Uqg&oe=69329DBA","https://www.facebook.com/tri.nhan.946651",,"Bảo Phan thấy gì kh","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=612638187808925",,"2025-01-13T12:01:15.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml82MTI2MzgxODc4MDg5MjU=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzYxMjYzODE4NzgwODkyNQ==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid05dmh2FxgLarSXC4z8st6zsKu73RAArhiHn8H6y7QzrDugzMnXyu8jhFnzP7NWrQKl","Kim Juko","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/564078959_797934519893111_5964452332441409181_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=_ceu0JzzmLQQ7kNvwGMlcZl&_nc_oc=AdnTmo0Npe4aby9ubv_oc0ANfxPlitsfgWCzdkQdVHFEXGHTy_UxmN7Ty2pehmLyoBk&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_AfhzSnDo_GxF7UpY-MlmAgs6N7W60Znxkoo7CG47gY86Uw&oe=6910E6F0","https://www.facebook.com/kim.juko.2024",,"Mạnh dạng xin id x 2 người này","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1269230767469668","2","2025-02-14T19:03:19.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMjY5MjMwNzY3NDY5NjY4","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0jSGqeFfC83qeJsp3shrBGKLgESeCxohXC8yKN5JgpaduPZkdssfCAN2YChP9NS19l","Hung Đao","https://scontent-atl3-3.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwE3SxMw&_nc_oc=AdkdDHBnYAXdxNNRcGpvw_Q5etELycgWbxmOEe4SsBkeylXmCYk40X84QCkkuSJO0kg&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&oh=00_AfjKROrB6Ae_t6opOGI8SdHpw6-BiGjWo2TxJ0YUSU8Uqg&oe=69329DBA","https://www.facebook.com/hung.ao.431634",,"Phạm Hằng coi mà quắn quéo hết cả người 🤭🤭🤭","0"
"GenericAttachmentMedia",,"200","https://external-atl3-1.xx.fbcdn.net/emg1/v/t13/13762008176746924999?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2FaLd15xuFo9ajC%2F200_d.gif%3Fcid%3Ddb8e63fc0faf1c8f07956d74b67496e01843578fc6d1ab81%26ep%3Dv1_channels_id_gifs%26rid%3D200_d.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&_nc_oc=AdnuGn1g-Oxz8aU-iQ2QX4jhbnUmdTI-KGsXsQzrDjRa6G-0l6W0i2bIu7UkQFGPdFo&ccb=13-1&oh=06_Q3-4AR0y_8ha1WDlPKqdlvex5Ac7GaY58vUB9cXH0P0fis4f&oe=690CFEB7&_nc_sid=9e3c15","200","GIPHY",,,,,,"122151013016377864","200","https://external-atl3-1.xx.fbcdn.net/emg1/v/t13/6490227223420939450?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2FaLd15xuFo9ajC%2F200_d.gif%3Fcid%3Ddb8e63fc6f2d8dbbdb8d4d9ac292fd79ac953828f83b08a0%26ep%3Dv1_channels_id_gifs%26rid%3D200_d.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s200x200_tt6&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&_nc_oc=Admp84mB_5VoX_uDa-W8facQ20-sxB-f-xhQZ_2hZS2Z8h8FIXAUHZB7pU8rBdyipKg&ccb=13-1&oh=06_Q3-4AWPgANuynBt0lMwOyHyUGEU6eYIOx5oIagbhvMhQoq9B&oe=690CDBB0&_nc_sid=c97757","200",,,,,,"Image","https://external-atl3-1.xx.fbcdn.net/emg1/v/t13/13762008176746924999?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2FaLd15xuFo9ajC%2F200_d.gif%3Fcid%3Ddb8e63fc0faf1c8f07956d74b67496e01843578fc6d1ab81%26ep%3Dv1_channels_id_gifs%26rid%3D200_d.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-gif_fr_q75&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&_nc_oc=AdnuGn1g-Oxz8aU-iQ2QX4jhbnUmdTI-KGsXsQzrDjRa6G-0l6W0i2bIu7UkQFGPdFo&ccb=13-1&oh=06_Q3-4AR0y_8ha1WDlPKqdlvex5Ac7GaY58vUB9cXH0P0fis4f&oe=690CFEB7&_nc_sid=9e3c15","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1347219899656874",,"2025-03-09T09:43:17.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xMzQ3MjE5ODk5NjU2ODc0","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEzNDcyMTk4OTk2NTY4NzQ=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid037vgGxTg5JLMkfSkoq1d9iGndGBebrit4nwJ28TXid7iLnZfcmCNEm4AGUmodsw4sl","Jefferson Jefferson","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/485337557_122153866130377864_1766648233651698131_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9rjzjHDgUSoQ7kNvwE74QEE&_nc_oc=AdlkkpU-GR2AGyC4PTkezSKigQD0mUj-scD2_J2q1RShWah2sYeBhmQSIUxnNBNksnA&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_AfjQP_jgAyde8w-DNXtRhDQ5Mfk1T2hd-Zef3jE45Ut2uQ&oe=6910CD81",,,"Ko ko ko ko","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=2427367010932357",,"2025-02-07T02:44:06.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8yNDI3MzY3MDEwOTMyMzU3","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzI0MjczNjcwMTA5MzIzNTc=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0AQcrS2DMkb2nXTuyJB7wqx1vjHKY9gnPwUEt9sRJJ6XxfB7C3oFnSkcfKYrzxhH8l","Duy Anh","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/571213548_1678972896823041_439033841575820807_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ktosgM4_D6oQ7kNvwF-A64q&_nc_oc=AdkYWus1Zw9NiNdHLhGZqzCvXDDlwZ-4M6o_mgfEA9ILxUt053lVXv2-PY4coFAqk6c&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_Afj-RhVBPGoVXYbV32q7WxicffAvdgjffPNJeOJhPH1HaA&oe=6910F964","https://www.facebook.com/zerosy1609",,"? đã khuyết tật giới tính còn cố làm phim làm bẩn tư tưởng giới trẻ nữa","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=2126634374459586",,"2025-02-17T03:40:15.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8yMTI2NjM0Mzc0NDU5NTg2","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzIxMjY2MzQzNzQ0NTk1ODY=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02HsJqdmaGXCG7A4iAyyeGZcRyGGJGiWQkUjzg4NPDZrdfgTtqytDdWw1jHaavXoR4l","Saparudin Carita","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/480521351_122102570060768387_2630344678301495727_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=jxaK0etOpvUQ7kNvwEdOzIH&_nc_oc=Adkx5Z3tCXEB8UVvHZSY3KB-Gg0RhGFp6aV3yAb3ffNhaRW3Rjgrnnyp617VCVP2qy0&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=wfEDKCNy4wx_hpZy2kkEEA&oh=00_Afh-pwdr7pW0I_94p0y9CjF8sH-iECAwGaxwQ4wZo4GhLw&oe=6910D4EC","https://www.facebook.com/people/Saparudin-Carita/pfbid02HsJqdmaGXCG7A4iAyyeGZcRyGGJGiWQkUjzg4NPDZrdfgTtqytDdWw1jHaavXoR4l/",,"Hey lgi ngpin","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=3486248031680045",,"2025-02-13T03:11:10.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8zNDg2MjQ4MDMxNjgwMDQ1","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzM0ODYyNDgwMzE2ODAwNDU=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","0",,,,,,,,,,,"Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0EQae5FdZmjpah69bUUvwr2VByazzx5b5DfTcodr9pLGFqqxQiQgwq61XG8FFTpt2l","Hoàng Yến","https://scontent-atl3-3.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwE3SxMw&_nc_oc=AdkdDHBnYAXdxNNRcGpvw_Q5etELycgWbxmOEe4SsBkeylXmCYk40X84QCkkuSJO0kg&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&oh=00_AfjKROrB6Ae_t6opOGI8SdHpw6-BiGjWo2TxJ0YUSU8Uqg&oe=69329DBA","https://www.facebook.com/hoang.yen.209631",,"Yennie Vũ Tâm Thành lúc t cũng ngựa ngựa coi BL Việt, phim này luôn:)) diễn như đọc bài zậy má","0"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1269230767469668&reply_comment_id=513923828399938","1","2025-02-14T19:09:27.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml81MTM5MjM4MjgzOTk5Mzg=","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzUxMzkyMzgyODM5OTkzOA==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1","User","pfbid0jSGqeFfC83qeJsp3shrBGKLgESeCxohXC8yKN5JgpaduPZkdssfCAN2YChP9NS19l","Hung Đao","Hung","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","User","MALE","pfbid0jSGqeFfC83qeJsp3shrBGKLgESeCxohXC8yKN5JgpaduPZkdssfCAN2YChP9NS19l","Hung Đao","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid02dbHSWiRVC8iWFzcZJkjQTqNBSJYUzE97Re96BnjUK6KKXHvB4BAacwVHVpzazfXNl","Phạm Hằng","https://scontent-lax3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwGBrq_C&_nc_oc=AdlS8hd_1DVvagXhb0DxKPXnTOGCvbXQuYiyB3tAAiqMmURfQ1osV1QLKEvdviVVkf6mCHwJyQjoS2H6z490uc1t&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&oh=00_Afhb5ZpHFkMkD4zXoP7nT7V7UusqmYkRyh2ptarP_Qwhfw&oe=69329DBA","https://www.facebook.com/pham.hang.272279","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","Hung Đao thuyệt hôm boà","1"
,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037/?comment_id=1269230767469668&reply_comment_id=1542431009777278",,"2025-02-14T19:16:29.000Z","1107622431035252","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","ZmVlZGJhY2s6MTEwNzYyMjQzMTAzNTI1Ml8xNTQyNDMxMDA5Nzc3Mjc4","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzE1NDI0MzEwMDk3NzcyNzg=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1128867091495037","1","User","pfbid0jSGqeFfC83qeJsp3shrBGKLgESeCxohXC8yKN5JgpaduPZkdssfCAN2YChP9NS19l","Hung Đao","Hung","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","User","FEMALE","pfbid02dbHSWiRVC8iWFzcZJkjQTqNBSJYUzE97Re96BnjUK6KKXHvB4BAacwVHVpzazfXNl","Phạm Hằng","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzUxMzkyMzgyODM5OTkzOA==","Vậy là không thấy dữ chưa 
-------------------------
📌 📌 Phim: Dưới Tán Cây Mùa Hè
👉 Bộ phim ""Dưới tán cây mùa hè""thuộc bản quyền của MCV Network

#MCVMedia #MCVGroup #MCVNetwork #2BEntertainment...","pfbid0jSGqeFfC83qeJsp3shrBGKLgESeCxohXC8yKN5JgpaduPZkdssfCAN2YChP9NS19l","Hung Đao","https://scontent-lax3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwGBrq_C&_nc_oc=AdlS8hd_1DVvagXhb0DxKPXnTOGCvbXQuYiyB3tAAiqMmURfQ1osV1QLKEvdviVVkf6mCHwJyQjoS2H6z490uc1t&_nc_zt=24&_nc_ht=scontent-lax3-1.xx&oh=00_Afhb5ZpHFkMkD4zXoP7nT7V7UusqmYkRyh2ptarP_Qwhfw&oe=69329DBA","https://www.facebook.com/hung.ao.431634","Y29tbWVudDoxMTA3NjIyNDMxMDM1MjUyXzEyNjkyMzA3Njc0Njk2Njg=","Phạm Hằng mình chỉ dám xem trộm thoi chứ xem công khai ngại lắm íiii hihi","2"
